罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,被害者の年齢,被害者の職業,施錠関係
窃盗,自転車盗,千葉中央,本千葉駅前交番,121011,千葉県,千葉市中央区,葛城３丁目,2022-09-08,08,道路上,その他,10歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,本千葉駅前交番,121011,千葉県,千葉市中央区,寒川町３丁目,2022-11-19,18,一戸建住宅,その他,40歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,本千葉駅前交番,121011,千葉県,千葉市中央区,末広２丁目,2022-02-21,01,道路上,その他,20歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,本千葉駅前交番,121011,千葉県,千葉市中央区,末広２丁目,2022-06-18,07,その他,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,本千葉駅前交番,121011,千葉県,千葉市中央区,長洲１丁目,2022-02-13,08,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,本千葉駅前交番,121011,千葉県,千葉市中央区,長洲１丁目,2022-04-23,07,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,千葉中央,本千葉駅前交番,121011,千葉県,千葉市中央区,長洲１丁目,2022-08-20,22,道路上,その他,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉中央,本千葉駅前交番,121011,千葉県,千葉市中央区,長洲１丁目,2022-09-19,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,本千葉駅前交番,121011,千葉県,千葉市中央区,長洲１丁目,2022-10-27,17,道路上,その他,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉中央,本千葉駅前交番,121011,千葉県,千葉市中央区,長洲１丁目,2022-11-25,19,道路上,その他,20歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,本千葉駅前交番,121011,千葉県,千葉市中央区,長洲２丁目,2022-02-08,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,千葉中央,本千葉駅前交番,121011,千葉県,千葉市中央区,長洲２丁目,2022-08-28,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,千葉中央,本千葉駅前交番,121011,千葉県,千葉市中央区,長洲２丁目,2022-11-24,19,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,千葉中央,本千葉駅前交番,121011,千葉県,千葉市中央区,港町,2021-08-24,07,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉中央,本千葉駅前交番,121011,千葉県,千葉市中央区,港町,2021-10-08,08,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉中央,本千葉駅前交番,121011,千葉県,千葉市中央区,港町,2022-04-07,07,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,千葉中央,本千葉駅前交番,121011,千葉県,千葉市中央区,港町,2022-04-29,07,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉中央,本千葉駅前交番,121011,千葉県,千葉市中央区,港町,2022-05-02,08,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,千葉中央,本千葉駅前交番,121011,千葉県,千葉市中央区,港町,2022-07-02,15,４階建て以上共同住宅,駐車（輪）場,10歳代,その他,施錠した
窃盗,自転車盗,千葉中央,本千葉駅前交番,121011,千葉県,千葉市中央区,港町,2022-11-09,08,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,千葉中央,本千葉駅前交番,121011,千葉県,千葉市中央区,港町,2022-12-12,21,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,本千葉駅前交番,121011,千葉県,千葉市中央区,港町,不明,不明,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,院内２丁目,2022-03-05,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,院内２丁目,2022-04-11,19,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,院内２丁目,2022-05-28,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,要町,2022-07-14,08,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,要町,2022-10-20,21,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,栄町,2022-11-30,21,道路上,その他,30歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,中央１丁目,2022-08-12,09,道路上,その他,40歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,中央２丁目,2022-04-05,17,道路上,その他,20歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,中央３丁目,2022-01-25,14,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,中央３丁目,2022-03-28,16,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,中央３丁目,2022-04-07,18,その他,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,中央３丁目,2022-04-30,16,駐車（輪）場,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,中央３丁目,2022-06-26,22,道路上,その他,30歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,中央３丁目,2022-07-17,13,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,中央３丁目,2022-09-18,03,駐車（輪）場,駐車（輪）場,60-64歳,その他,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,中央３丁目,2022-09-25,20,その他,その他,20歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,中央３丁目,2022-09-30,21,道路上,その他,30歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,中央４丁目,2022-01-24,18,道路上,その他,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,中央４丁目,2022-02-19,12,その他,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,中央４丁目,2022-04-09,15,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,中央４丁目,2022-05-06,10,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,中央４丁目,2022-07-05,10,その他,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,中央４丁目,2022-10-27,13,その他,その他,40歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,中央４丁目,2022-10-30,00,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,中央４丁目,2022-11-02,16,その他,その他,40歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,中央４丁目,2022-12-15,16,その他,駐車（輪）場,70歳以上,その他,施錠した
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,中央４丁目,不明,不明,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,道場北１丁目,2022-06-07,07,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,道場北１丁目,2022-09-27,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,道場北１丁目,2022-12-11,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,道場北１丁目,2022-12-24,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,道場北２丁目,2022-04-13,21,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,道場北２丁目,2022-04-20,20,その他の住宅（３階建て以下共同住宅等）,その他,60-64歳,その他,施錠した
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,道場北２丁目,2022-04-27,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,道場北２丁目,2022-06-25,02,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,道場北２丁目,2022-07-15,09,その他,駐車（輪）場,65-69歳,その他,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,道場北２丁目,2022-07-18,01,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,道場北２丁目,2022-08-15,01,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,道場南１丁目,2022-01-17,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,東本町,2022-09-18,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,弁天４丁目,2022-09-25,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,本町１丁目,2022-03-22,16,一戸建住宅,駐車（輪）場,65-69歳,その他,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,本町２丁目,2022-01-05,18,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,本町２丁目,2022-05-22,20,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,本町２丁目,2022-05-26,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,本町２丁目,2022-10-22,18,４階建て以上共同住宅,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,祐光１丁目,2022-08-04,14,その他,その他,20歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,祐光１丁目,2022-08-15,08,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,祐光１丁目,2022-08-21,18,４階建て以上共同住宅,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,祐光１丁目,2022-08-23,03,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,その他,施錠した
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,祐光１丁目,不明,不明,道路上,その他,30歳代,その他,施錠した
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,祐光２丁目,2022-01-13,17,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,祐光２丁目,2022-06-13,10,その他,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,祐光２丁目,2022-07-01,07,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,祐光２丁目,2022-08-24,05,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,祐光２丁目,2022-10-14,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,祐光２丁目,2022-11-10,10,４階建て以上共同住宅,駐車（輪）場,65-69歳,その他,施錠した
窃盗,自転車盗,千葉中央,本町交番,121011,千葉県,千葉市中央区,祐光３丁目,2022-04-10,12,その他,駐車（輪）場,20歳代,その他,施錠した
